Video,Quality,Status,TimeStall,Eid,Date,Time,Category
LXb3EKWsInQ,"hd2160,",3,189.5545,4py9s,09/09/2022,16:28:35,buffering
LXb3EKWsInQ,"hd2160,",1,189.6005,4py9s,09/09/2022,16:28:35,playing
LXb3EKWsInQ,"hd2160,",3,191.9545,4py9s,09/09/2022,16:28:38,buffering
LXb3EKWsInQ,"hd2160,",1,192.0435,4py9s,09/09/2022,16:28:41,playing
LXb3EKWsInQ,"hd2160,",3,199.8145,4py9s,09/09/2022,16:28:49,buffering
LXb3EKWsInQ,"hd2160,",1,199.8575,4py9s,09/09/2022,16:28:51,playing
LXb3EKWsInQ,"hd2160,",3,206.0875,4py9s,09/09/2022,16:28:57,buffering
LXb3EKWsInQ,"hd2160,",1,206.1205,4py9s,09/09/2022,16:29:01,playing
LXb3EKWsInQ,"hd2160,",3,219.9945,4py9s,09/09/2022,16:29:15,buffering
LXb3EKWsInQ,"hd2160,",1,220.0575,4py9s,09/09/2022,16:29:17,playing
LXb3EKWsInQ,"hd2160,",3,224.2345,4py9s,09/09/2022,16:29:21,buffering
LXb3EKWsInQ,"hd2160,",1,224.2774998,4py9s,09/09/2022,16:29:22,playing
LXb3EKWsInQ,"hd2160,",3,226.0945,4py9s,09/09/2022,16:29:24,buffering
LXb3EKWsInQ,"hd2160,",1,226.1415,4py9s,09/09/2022,16:29:26,playing
LXb3EKWsInQ,"hd2160,",3,235.2435,4py9s,09/09/2022,16:29:35,buffering
LXb3EKWsInQ,"hd2160,",1,235.2775,4py9s,09/09/2022,16:29:37,playing
LXb3EKWsInQ,"hd2160,",3,239.0145,4py9s,09/09/2022,16:29:41,buffering
LXb3EKWsInQ,"hd2160,",1,239.0594999,4py9s,09/09/2022,16:29:41,playing
LXb3EKWsInQ,"hd2160,",3,241.1155,4py9s,09/09/2022,16:29:43,buffering
LXb3EKWsInQ,"hd2160,",1,241.2205,4py9s,09/09/2022,16:29:46,playing
LXb3EKWsInQ,"hd2160,",3,255.0545,4py9s,09/09/2022,16:30:00,buffering
LXb3EKWsInQ,"hd2160,",1,255.1375,4py9s,09/09/2022,16:30:02,playing
LXb3EKWsInQ,"hd2160,",3,258.1005,4py9s,09/09/2022,16:30:05,buffering
LXb3EKWsInQ,"hd2160,",1,258.1775,4py9s,09/09/2022,16:30:08,playing
LXb3EKWsInQ,"hd2160,",3,263.9145,4py9s,09/09/2022,16:30:14,buffering
LXb3EKWsInQ,"hd2160,",1,263.9454999,4py9s,09/09/2022,16:30:15,playing
LXb3EKWsInQ,"hd2160,",3,266.2945,4py9s,09/09/2022,16:30:17,buffering
LXb3EKWsInQ,"hd2160,",1,266.3795001,4py9s,09/09/2022,16:30:20,playing
LXb3EKWsInQ,"hd2160,",3,269.7345,4py9s,09/09/2022,16:30:23,buffering
LXb3EKWsInQ,"hd2160,",1,269.7785002,4py9s,09/09/2022,16:30:26,playing
LXb3EKWsInQ,"hd2160,",3,275.8545,4py9s,09/09/2022,16:30:32,buffering
LXb3EKWsInQ,"hd2160,",1,275.9415,4py9s,09/09/2022,16:30:35,playing
LXb3EKWsInQ,"hd2160,",3,283.8745,4py9s,09/09/2022,16:30:43,buffering
LXb3EKWsInQ,"hd2160,",1,284.0035,4py9s,09/09/2022,16:30:45,playing
LXb3EKWsInQ,"hd2160,",3,287.4945,4py9s,09/09/2022,16:30:48,buffering
LXb3EKWsInQ,"hd2160,",1,287.5784999,4py9s,09/09/2022,16:30:53,playing
LXb3EKWsInQ,"hd2160,",3,297.4345,4py9s,09/09/2022,16:31:03,buffering
LXb3EKWsInQ,"hd2160,",1,297.4815,4py9s,09/09/2022,16:31:05,playing
LXb3EKWsInQ,"hd2160,",3,305.8945,4py9s,09/09/2022,16:31:14,buffering
LXb3EKWsInQ,"hd2160,",1,305.9384999,4py9s,09/09/2022,16:31:15,playing
LXb3EKWsInQ,"hd2160,",3,307.6945,4py9s,09/09/2022,16:31:17,buffering
LXb3EKWsInQ,"hd2160,",1,307.7415002,4py9s,09/09/2022,16:31:19,playing
LXb3EKWsInQ,"hd2160,",3,311.6145,4py9s,09/09/2022,16:31:23,buffering
LXb3EKWsInQ,"hd2160,",1,311.7394999,4py9s,09/09/2022,16:31:27,playing
LXb3EKWsInQ,"hd2160,",0,313.801,4py9s,09/09/2022,16:31:29,ended
VMs0yEVC00A,"unknown,",-1,0,4ob9s,09/09/2022,16:45:31,unstarted
VMs0yEVC00A,"unknown,",3,0,4ob9s,09/09/2022,16:45:31,buffering
VMs0yEVC00A,"medium,",-1,0,4ob9s,09/09/2022,16:45:31,unstarted
VMs0yEVC00A,"unknown,",-1,0,5ob9s,09/09/2022,16:45:34,unstarted
VMs0yEVC00A,"unknown,",3,0,5ob9s,09/09/2022,16:45:35,buffering
VMs0yEVC00A,"medium,",-1,0,5ob9s,09/09/2022,16:45:35,unstarted
VMs0yEVC00A,"large,",1,0.002000093,5ob9s,09/09/2022,16:45:39,playing
VMs0yEVC00A,"large,",1,0.003000021,4ob9s,09/09/2022,16:45:37,playing
VMs0yEVC00A,"hd2160,",3,19.1135,5ob9s,09/09/2022,16:45:59,buffering
VMs0yEVC00A,"hd2160,",3,26.3065,4ob9s,09/09/2022,16:46:05,buffering
VMs0yEVC00A,"hd2160,",1,19.15650002,5ob9s,09/09/2022,16:46:10,playing
VMs0yEVC00A,"hd2160,",1,26.41249995,4ob9s,09/09/2022,16:46:10,playing
VMs0yEVC00A,"hd2160,",3,35.8465,4ob9s,09/09/2022,16:46:20,buffering
VMs0yEVC00A,"hd2160,",1,35.88950002,4ob9s,09/09/2022,16:46:21,playing
VMs0yEVC00A,"hd2160,",3,40.9665,4ob9s,09/09/2022,16:46:26,buffering
VMs0yEVC00A,"hd2160,",1,41.00849986,4ob9s,09/09/2022,16:46:32,playing
VMs0yEVC00A,"hd2160,",3,51.1725,4ob9s,09/09/2022,16:46:43,buffering
VMs0yEVC00A,"hd2160,",1,51.23050019,4ob9s,09/09/2022,16:46:44,playing
VMs0yEVC00A,"hd2160,",3,56.3065,4ob9s,09/09/2022,16:46:49,buffering
VMs0yEVC00A,"hd2160,",1,56.35149986,4ob9s,09/09/2022,16:46:51,playing
VMs0yEVC00A,"hd2160,",3,58.6665,4ob9s,09/09/2022,16:46:53,buffering
VMs0yEVC00A,"hd2160,",1,58.73849997,4ob9s,09/09/2022,16:46:56,playing
VMs0yEVC00A,"hd2160,",3,64.2665,4ob9s,09/09/2022,16:47:02,buffering
VMs0yEVC00A,"hd2160,",1,64.30950002,4ob9s,09/09/2022,16:47:05,playing
VMs0yEVC00A,"hd2160,",3,68.7465,4ob9s,09/09/2022,16:47:09,buffering
VMs0yEVC00A,"hd2160,",1,68.80950002,4ob9s,09/09/2022,16:47:11,playing
VMs0yEVC00A,"hd2160,",3,102.3725,4ob9s,09/09/2022,16:47:45,buffering
VMs0yEVC00A,"hd2160,",1,102.4585,4ob9s,09/09/2022,16:47:46,playing
VMs0yEVC00A,"hd2160,",3,107.4925,4ob9s,09/09/2022,16:47:51,buffering
VMs0yEVC00A,"hd2160,",1,107.5435002,4ob9s,09/09/2022,16:47:53,playing
VMs0yEVC00A,"hd2160,",3,158.7065,4ob9s,09/09/2022,16:48:45,buffering
VMs0yEVC00A,"hd2160,",1,158.7574998,4ob9s,09/09/2022,16:48:47,playing
VMs0yEVC00A,"hd2160,",3,163.8465,4ob9s,09/09/2022,16:48:52,buffering
VMs0yEVC00A,"hd2160,",1,163.8915001,4ob9s,09/09/2022,16:49:14,playing
VMs0yEVC00A,"hd2160,",3,168.9465,4ob9s,09/09/2022,16:49:19,buffering
VMs0yEVC00A,"hd2160,",1,169.0315001,4ob9s,09/09/2022,16:49:21,playing
VMs0yEVC00A,"hd2160,",3,179.1815,4ob9s,09/09/2022,16:49:31,buffering
VMs0yEVC00A,"hd2160,",1,179.2145,4ob9s,09/09/2022,16:49:43,playing
VMs0yEVC00A,"hd2160,",3,184.3005,4ob9s,09/09/2022,16:49:48,buffering
VMs0yEVC00A,"hd2160,",1,184.3295001,4ob9s,09/09/2022,16:49:54,playing
VMs0yEVC00A,"hd2160,",0,270.441,5ob9s,09/09/2022,16:50:21,ended
VMs0yEVC00A,"hd2160,",3,219.4465,4ob9s,09/09/2022,16:50:29,buffering
VMs0yEVC00A,"hd2160,",1,219.4915001,4ob9s,09/09/2022,16:50:31,playing
VMs0yEVC00A,"hd2160,",3,225.2665,4ob9s,09/09/2022,16:50:37,buffering
VMs0yEVC00A,"hd2160,",1,225.3094999,4ob9s,09/09/2022,16:50:40,playing
VMs0yEVC00A,"hd2160,",3,230.3855,4ob9s,09/09/2022,16:50:45,buffering
VMs0yEVC00A,"hd2160,",1,230.4325001,4ob9s,09/09/2022,16:50:54,playing
VMs0yEVC00A,"hd2160,",3,235.4975,4ob9s,09/09/2022,16:50:59,buffering
VMs0yEVC00A,"hd2160,",1,235.5345,4ob9s,09/09/2022,16:51:01,playing
VMs0yEVC00A,"hd2160,",3,240.6265,4ob9s,09/09/2022,16:51:06,buffering
VMs0yEVC00A,"hd2160,",1,240.6895,4ob9s,09/09/2022,16:51:08,playing
VMs0yEVC00A,"hd2160,",3,245.7465,4ob9s,09/09/2022,16:51:14,buffering
VMs0yEVC00A,"hd2160,",1,245.7975,4ob9s,09/09/2022,16:51:15,playing
VMs0yEVC00A,"hd2160,",3,250.8665,4ob9s,09/09/2022,16:51:20,buffering
VMs0yEVC00A,"hd2160,",1,250.9105,4ob9s,09/09/2022,16:51:25,playing
VMs0yEVC00A,"hd2160,",3,255.9865,4ob9s,09/09/2022,16:51:30,buffering
VMs0yEVC00A,"hd2160,",1,256.0284999,4ob9s,09/09/2022,16:51:31,playing
VMs0yEVC00A,"hd2160,",3,261.1065,4ob9s,09/09/2022,16:51:36,buffering
VMs0yEVC00A,"hd2160,",1,261.1605,4ob9s,09/09/2022,16:51:41,playing
VMs0yEVC00A,"hd2160,",0,270.441,4ob9s,09/09/2022,16:51:50,ended
pSnB7Uh8dvQ,"unknown,",-1,0,5pb9s,09/09/2022,16:54:47,unstarted
pSnB7Uh8dvQ,"unknown,",3,0,5pb9s,09/09/2022,16:54:47,buffering
pSnB7Uh8dvQ,"medium,",-1,0,5pb9s,09/09/2022,16:54:47,unstarted
pSnB7Uh8dvQ,"unknown,",3,0,4pb9s,09/09/2022,16:54:46,buffering
pSnB7Uh8dvQ,"unknown,",-1,0,4pb9s,09/09/2022,16:54:46,unstarted
pSnB7Uh8dvQ,"medium,",-1,0,4pb9s,09/09/2022,16:54:47,unstarted
pSnB7Uh8dvQ,"large,",1,0.006000042,5pb9s,09/09/2022,16:54:50,playing
pSnB7Uh8dvQ,"large,",1,0.003000021,4pb9s,09/09/2022,16:54:49,playing
pSnB7Uh8dvQ,"hd2160,",3,10.1175,5pb9s,09/09/2022,16:55:01,buffering
pSnB7Uh8dvQ,"hd2160,",1,10.14449997,5pb9s,09/09/2022,16:55:06,playing
pSnB7Uh8dvQ,"hd2160,",3,17.9355,4pb9s,09/09/2022,16:55:08,buffering
pSnB7Uh8dvQ,"hd2160,",1,18.09249999,4pb9s,09/09/2022,16:55:16,playing
pSnB7Uh8dvQ,"hd2160,",3,18.1955,4pb9s,09/09/2022,16:55:16,buffering
pSnB7Uh8dvQ,"hd2160,",1,18.24049988,4pb9s,09/09/2022,16:55:19,playing
pSnB7Uh8dvQ,"hd2160,",3,19.8895,4pb9s,09/09/2022,16:55:20,buffering
pSnB7Uh8dvQ,"hd2160,",1,19.92050009,4pb9s,09/09/2022,16:55:22,playing
pSnB7Uh8dvQ,"hd2160,",3,22.2955,4pb9s,09/09/2022,16:55:24,buffering
pSnB7Uh8dvQ,"hd2160,",1,22.33650017,4pb9s,09/09/2022,16:55:28,playing
pSnB7Uh8dvQ,"hd2160,",3,24.2875,4pb9s,09/09/2022,16:55:30,buffering
pSnB7Uh8dvQ,"hd2160,",1,24.32050019,4pb9s,09/09/2022,16:55:38,playing
pSnB7Uh8dvQ,"hd2160,",3,25.8555,4pb9s,09/09/2022,16:55:39,buffering
pSnB7Uh8dvQ,"hd2160,",1,25.89850002,4pb9s,09/09/2022,16:55:46,playing
pSnB7Uh8dvQ,"hd2160,",3,28.2555,4pb9s,09/09/2022,16:55:48,buffering
pSnB7Uh8dvQ,"hd2160,",1,28.29850002,4pb9s,09/09/2022,16:56:28,playing
pSnB7Uh8dvQ,"hd2160,",3,30.1465,4pb9s,09/09/2022,16:56:30,buffering
pSnB7Uh8dvQ,"hd2160,",1,30.18049988,4pb9s,09/09/2022,16:56:54,playing
pSnB7Uh8dvQ,"hd2160,",3,32.4555,4pb9s,09/09/2022,16:56:56,buffering
pSnB7Uh8dvQ,"hd2160,",1,32.50949994,4pb9s,09/09/2022,16:57:12,playing
pSnB7Uh8dvQ,"hd2160,",3,34.2875,4pb9s,09/09/2022,16:57:13,buffering
pSnB7Uh8dvQ,"hd2160,",1,34.34150002,4pb9s,09/09/2022,16:57:28,playing
pSnB7Uh8dvQ,"hd2160,",3,36.6755,4pb9s,09/09/2022,16:57:30,buffering
pSnB7Uh8dvQ,"hd2160,",1,36.72850001,4pb9s,09/09/2022,16:57:46,playing
pSnB7Uh8dvQ,"hd2160,",3,38.7555,4pb9s,09/09/2022,16:57:48,buffering
pSnB7Uh8dvQ,"hd2160,",1,38.80250021,4pb9s,09/09/2022,16:58:00,playing
pSnB7Uh8dvQ,"hd2160,",3,40.8555,4pb9s,09/09/2022,16:58:02,buffering
pSnB7Uh8dvQ,"hd2160,",1,40.94649999,4pb9s,09/09/2022,16:58:07,playing
pSnB7Uh8dvQ,"hd2160,",3,41.9955,4pb9s,09/09/2022,16:58:08,buffering
pSnB7Uh8dvQ,"hd2160,",1,42.03749986,4pb9s,09/09/2022,16:58:15,playing
pSnB7Uh8dvQ,"hd2160,",3,43.6555,4pb9s,09/09/2022,16:58:17,buffering
pSnB7Uh8dvQ,"hd2160,",1,43.70050011,4pb9s,09/09/2022,16:58:21,playing
pSnB7Uh8dvQ,"hd2160,",3,45.7155,4pb9s,09/09/2022,16:58:23,buffering
pSnB7Uh8dvQ,"hd2160,",1,45.75749986,4pb9s,09/09/2022,16:58:28,playing
pSnB7Uh8dvQ,"hd2160,",3,48.2555,4pb9s,09/09/2022,16:58:30,buffering
pSnB7Uh8dvQ,"hd2160,",1,48.30150004,4pb9s,09/09/2022,16:58:39,playing
pSnB7Uh8dvQ,"hd2160,",3,50.4895,4pb9s,09/09/2022,16:58:41,buffering
pSnB7Uh8dvQ,"hd2160,",1,50.53050001,4pb9s,09/09/2022,16:58:49,playing
pSnB7Uh8dvQ,"hd2160,",3,52.5225,4pb9s,09/09/2022,16:58:51,buffering
pSnB7Uh8dvQ,"hd2160,",1,52.56650016,4pb9s,09/09/2022,16:58:59,playing
pSnB7Uh8dvQ,"hd2160,",3,53.9555,4pb9s,09/09/2022,16:59:01,buffering
pSnB7Uh8dvQ,"hd2160,",1,54.04150011,4pb9s,09/09/2022,16:59:19,playing
pSnB7Uh8dvQ,"hd2160,",3,55.8355,4pb9s,09/09/2022,16:59:21,buffering
pSnB7Uh8dvQ,"hd2160,",1,55.91849986,4pb9s,09/09/2022,16:59:44,playing
pSnB7Uh8dvQ,"hd2160,",3,57.8955,4pb9s,09/09/2022,16:59:46,buffering
pSnB7Uh8dvQ,"hd2160,",1,57.94949994,4pb9s,09/09/2022,17:00:05,playing
pSnB7Uh8dvQ,"hd2160,",3,60.0155,4pb9s,09/09/2022,17:00:07,buffering
pSnB7Uh8dvQ,"hd2160,",1,60.05950019,4pb9s,09/09/2022,17:00:15,playing
pSnB7Uh8dvQ,"hd2160,",3,62.1555,4pb9s,09/09/2022,17:00:18,buffering
pSnB7Uh8dvQ,"hd2160,",1,62.23949995,4pb9s,09/09/2022,17:00:24,playing
pSnB7Uh8dvQ,"hd2160,",3,63.8355,4pb9s,09/09/2022,17:00:25,buffering
pSnB7Uh8dvQ,"hd2160,",0,344.281,5pb9s,09/09/2022,17:00:40,ended
pSnB7Uh8dvQ,"hd2160,",1,63.91750009,4pb9s,09/09/2022,17:00:41,playing
pSnB7Uh8dvQ,"hd2160,",3,65.9955,4pb9s,09/09/2022,17:00:43,buffering
pSnB7Uh8dvQ,"hd2160,",1,66.03750009,4pb9s,09/09/2022,17:01:03,playing
pSnB7Uh8dvQ,"hd2160,",3,67.1345,4pb9s,09/09/2022,17:01:04,buffering
pSnB7Uh8dvQ,"hd2160,",1,67.24849999,4pb9s,09/09/2022,17:01:05,playing
pSnB7Uh8dvQ,"hd2160,",3,68.1145,4pb9s,09/09/2022,17:01:05,buffering
pSnB7Uh8dvQ,"hd2160,",1,68.15849995,4pb9s,09/09/2022,17:01:23,playing
pSnB7Uh8dvQ,"hd2160,",3,70.3545,4pb9s,09/09/2022,17:01:26,buffering
pSnB7Uh8dvQ,"hd2160,",1,70.44949995,4pb9s,09/09/2022,17:01:28,playing
pSnB7Uh8dvQ,"hd2160,",3,72.3745,4pb9s,09/09/2022,17:01:30,buffering
pSnB7Uh8dvQ,"hd2160,",1,72.41950011,4pb9s,09/09/2022,17:01:31,playing
pSnB7Uh8dvQ,"hd2160,",3,74.3945,4pb9s,09/09/2022,17:01:33,buffering
pSnB7Uh8dvQ,"hd2160,",1,74.43849995,4pb9s,09/09/2022,17:01:34,playing
pSnB7Uh8dvQ,"hd2160,",3,76.1345,4pb9s,09/09/2022,17:01:36,buffering
pSnB7Uh8dvQ,"hd2160,",1,76.18149997,4pb9s,09/09/2022,17:01:37,playing
pSnB7Uh8dvQ,"hd2160,",3,78.6275,4pb9s,09/09/2022,17:01:40,buffering
pSnB7Uh8dvQ,"hd2160,",1,78.71650009,4pb9s,09/09/2022,17:01:41,playing
pSnB7Uh8dvQ,"hd2160,",3,80.5345,4pb9s,09/09/2022,17:01:43,buffering
pSnB7Uh8dvQ,"hd2160,",1,80.57949988,4pb9s,09/09/2022,17:01:44,playing
pSnB7Uh8dvQ,"hd2160,",3,82.7945,4pb9s,09/09/2022,17:01:46,buffering
pSnB7Uh8dvQ,"hd2160,",1,82.83750002,4pb9s,09/09/2022,17:01:48,playing
pSnB7Uh8dvQ,"hd2160,",3,84.8345,4pb9s,09/09/2022,17:01:50,buffering
pSnB7Uh8dvQ,"hd2160,",1,84.87850019,4pb9s,09/09/2022,17:01:50,playing
pSnB7Uh8dvQ,"hd2160,",3,87.3145,4pb9s,09/09/2022,17:01:53,buffering
pSnB7Uh8dvQ,"hd2160,",1,87.37850019,4pb9s,09/09/2022,17:01:53,playing
pSnB7Uh8dvQ,"hd2160,",3,91.4005,4pb9s,09/09/2022,17:01:57,buffering
pSnB7Uh8dvQ,"hd2160,",1,91.47949995,4pb9s,09/09/2022,17:01:59,playing
pSnB7Uh8dvQ,"hd2160,",3,94.6945,4pb9s,09/09/2022,17:02:02,buffering
pSnB7Uh8dvQ,"hd2160,",1,94.79750017,4pb9s,09/09/2022,17:02:05,playing
pSnB7Uh8dvQ,"hd2160,",3,102.8545,4pb9s,09/09/2022,17:02:13,buffering
pSnB7Uh8dvQ,"hd2160,",1,102.8975,4pb9s,09/09/2022,17:02:14,playing
pSnB7Uh8dvQ,"hd2160,",3,104.6745,4pb9s,09/09/2022,17:02:16,buffering
pSnB7Uh8dvQ,"hd2160,",1,104.7184999,4pb9s,09/09/2022,17:02:16,playing
pSnB7Uh8dvQ,"hd2160,",3,107.1345,4pb9s,09/09/2022,17:02:19,buffering
pSnB7Uh8dvQ,"hd2160,",1,107.1825001,4pb9s,09/09/2022,17:02:19,playing
pSnB7Uh8dvQ,"hd2160,",3,109.0545,4pb9s,09/09/2022,17:02:21,buffering
pSnB7Uh8dvQ,"hd2160,",1,109.0984999,4pb9s,09/09/2022,17:02:22,playing
pSnB7Uh8dvQ,"hd2160,",3,110.9945,4pb9s,09/09/2022,17:02:24,buffering
pSnB7Uh8dvQ,"hd2160,",1,111.0745,4pb9s,09/09/2022,17:02:25,playing
pSnB7Uh8dvQ,"hd2160,",3,112.6545,4pb9s,09/09/2022,17:02:26,buffering
pSnB7Uh8dvQ,"hd2160,",1,112.7005,4pb9s,09/09/2022,17:02:27,playing
pSnB7Uh8dvQ,"hd2160,",3,114.7945,4pb9s,09/09/2022,17:02:29,buffering
pSnB7Uh8dvQ,"hd2160,",1,114.8435001,4pb9s,09/09/2022,17:02:30,playing
pSnB7Uh8dvQ,"hd2160,",3,116.8345,4pb9s,09/09/2022,17:02:32,buffering
pSnB7Uh8dvQ,"hd2160,",1,116.8775,4pb9s,09/09/2022,17:02:33,playing
pSnB7Uh8dvQ,"hd2160,",3,119.2435,4pb9s,09/09/2022,17:02:35,buffering
pSnB7Uh8dvQ,"hd2160,",1,119.2795,4pb9s,09/09/2022,17:02:35,playing
pSnB7Uh8dvQ,"hd2160,",3,121.4745,4pb9s,09/09/2022,17:02:38,buffering
pSnB7Uh8dvQ,"hd2160,",1,121.5165001,4pb9s,09/09/2022,17:02:38,playing
pSnB7Uh8dvQ,"hd2160,",3,122.9035,4pb9s,09/09/2022,17:02:40,buffering
pSnB7Uh8dvQ,"hd2160,",1,122.9394999,4pb9s,09/09/2022,17:02:41,playing
pSnB7Uh8dvQ,"hd2160,",3,125.5895,4pb9s,09/09/2022,17:02:44,buffering
pSnB7Uh8dvQ,"hd2160,",1,125.6585,4pb9s,09/09/2022,17:02:47,playing
pSnB7Uh8dvQ,"hd2160,",3,137.1945,4pb9s,09/09/2022,17:02:58,buffering
pSnB7Uh8dvQ,"hd2160,",1,137.2374998,4pb9s,09/09/2022,17:02:59,playing
pSnB7Uh8dvQ,"hd2160,",3,139.1095,4pb9s,09/09/2022,17:03:01,buffering
pSnB7Uh8dvQ,"hd2160,",1,139.1375,4pb9s,09/09/2022,17:03:03,playing
pSnB7Uh8dvQ,"hd2160,",3,143.3545,4pb9s,09/09/2022,17:03:07,buffering
pSnB7Uh8dvQ,"hd2160,",1,143.4045,4pb9s,09/09/2022,17:03:09,playing
pSnB7Uh8dvQ,"hd2160,",3,147.5945,4pb9s,09/09/2022,17:03:13,buffering
pSnB7Uh8dvQ,"hd2160,",1,147.6375,4pb9s,09/09/2022,17:03:14,playing
pSnB7Uh8dvQ,"hd2160,",3,151.8345,4pb9s,09/09/2022,17:03:18,buffering
pSnB7Uh8dvQ,"hd2160,",1,151.9205001,4pb9s,09/09/2022,17:03:19,playing
pSnB7Uh8dvQ,"hd2160,",3,154.1345,4pb9s,09/09/2022,17:03:21,buffering
pSnB7Uh8dvQ,"hd2160,",1,154.2384999,4pb9s,09/09/2022,17:03:28,playing
pSnB7Uh8dvQ,"hd2160,",3,174.8345,4pb9s,09/09/2022,17:03:49,buffering
pSnB7Uh8dvQ,"hd2160,",1,174.8775,4pb9s,09/09/2022,17:03:52,playing
pSnB7Uh8dvQ,"hd2160,",3,177.0345,4pb9s,09/09/2022,17:03:54,buffering
pSnB7Uh8dvQ,"hd2160,",1,177.1174998,4pb9s,09/09/2022,17:03:55,playing
pSnB7Uh8dvQ,"hd2160,",3,179.3145,4pb9s,09/09/2022,17:03:57,buffering
pSnB7Uh8dvQ,"hd2160,",1,179.3575,4pb9s,09/09/2022,17:03:58,playing
pSnB7Uh8dvQ,"hd2160,",3,182.0425,4pb9s,09/09/2022,17:04:01,buffering
pSnB7Uh8dvQ,"hd2160,",1,182.1185002,4pb9s,09/09/2022,17:04:01,playing
pSnB7Uh8dvQ,"hd2160,",3,183.4745,4pb9s,09/09/2022,17:04:02,buffering
pSnB7Uh8dvQ,"hd2160,",1,183.5175,4pb9s,09/09/2022,17:04:04,playing
pSnB7Uh8dvQ,"hd2160,",3,185.4745,4pb9s,09/09/2022,17:04:06,buffering
pSnB7Uh8dvQ,"hd2160,",1,185.5834998,4pb9s,09/09/2022,17:04:07,playing
pSnB7Uh8dvQ,"hd2160,",3,189.8695,4pb9s,09/09/2022,17:04:11,buffering
pSnB7Uh8dvQ,"hd2160,",1,189.9374999,4pb9s,09/09/2022,17:04:20,playing
pSnB7Uh8dvQ,"hd2160,",3,191.7945,4pb9s,09/09/2022,17:04:22,buffering
pSnB7Uh8dvQ,"hd2160,",1,191.8384999,4pb9s,09/09/2022,17:04:22,playing
pSnB7Uh8dvQ,"hd2160,",3,194.0145,4pb9s,09/09/2022,17:04:25,buffering
pSnB7Uh8dvQ,"hd2160,",1,194.0575,4pb9s,09/09/2022,17:04:25,playing
pSnB7Uh8dvQ,"hd2160,",3,200.5045,4pb9s,09/09/2022,17:04:32,buffering
pSnB7Uh8dvQ,"hd2160,",1,200.5375,4pb9s,09/09/2022,17:04:34,playing
pSnB7Uh8dvQ,"hd2160,",3,200.5745,4pb9s,09/09/2022,17:04:34,buffering
pSnB7Uh8dvQ,"hd2160,",1,200.5994999,4pb9s,09/09/2022,17:04:34,playing
pSnB7Uh8dvQ,"hd2160,",3,202.4345,4pb9s,09/09/2022,17:04:36,buffering
pSnB7Uh8dvQ,"hd2160,",1,202.5314999,4pb9s,09/09/2022,17:04:37,playing
pSnB7Uh8dvQ,"hd2160,",3,203.7545,4pb9s,09/09/2022,17:04:38,buffering
pSnB7Uh8dvQ,"hd2160,",1,203.7984999,4pb9s,09/09/2022,17:04:39,playing
pSnB7Uh8dvQ,"hd2160,",3,205.8545,4pb9s,09/09/2022,17:04:41,buffering
pSnB7Uh8dvQ,"hd2160,",1,205.8965001,4pb9s,09/09/2022,17:04:42,playing
pSnB7Uh8dvQ,"hd2160,",3,210.5345,4pb9s,09/09/2022,17:04:46,buffering
pSnB7Uh8dvQ,"hd2160,",1,210.5775,4pb9s,09/09/2022,17:04:47,playing
pSnB7Uh8dvQ,"hd2160,",3,213.0035,4pb9s,09/09/2022,17:04:50,buffering
pSnB7Uh8dvQ,"hd2160,",1,213.0394999,4pb9s,09/09/2022,17:04:50,playing
pSnB7Uh8dvQ,"hd2160,",3,215.3545,4pb9s,09/09/2022,17:04:52,buffering
pSnB7Uh8dvQ,"hd2160,",1,215.5585,4pb9s,09/09/2022,17:04:53,playing
pSnB7Uh8dvQ,"hd2160,",3,217.5345,4pb9s,09/09/2022,17:04:55,buffering
pSnB7Uh8dvQ,"hd2160,",1,217.5875,4pb9s,09/09/2022,17:04:55,playing
pSnB7Uh8dvQ,"hd2160,",3,219.5425,4pb9s,09/09/2022,17:04:57,buffering
pSnB7Uh8dvQ,"hd2160,",1,219.5794999,4pb9s,09/09/2022,17:04:58,playing
pSnB7Uh8dvQ,"hd2160,",3,221.4355,4pb9s,09/09/2022,17:05:00,buffering
pSnB7Uh8dvQ,"hd2160,",1,221.4794999,4pb9s,09/09/2022,17:05:01,playing
pSnB7Uh8dvQ,"hd2160,",2,222.8815,4pb9s,09/09/2022,17:05:02,paused
9GvTYd5hG_g,"unknown,",-1,0,4ot9s,09/09/2022,17:08:52,unstarted
9GvTYd5hG_g,"unknown,",3,0,4ot9s,09/09/2022,17:08:52,buffering
9GvTYd5hG_g,"medium,",-1,0,4ot9s,09/09/2022,17:08:52,unstarted
9GvTYd5hG_g,"unknown,",-1,0,5ot9s,09/09/2022,17:08:55,unstarted
9GvTYd5hG_g,"unknown,",3,0,5ot9s,09/09/2022,17:08:55,buffering
9GvTYd5hG_g,"medium,",-1,0,5ot9s,09/09/2022,17:08:56,unstarted
9GvTYd5hG_g,"large,",1,0.003000021,5ot9s,09/09/2022,17:08:59,playing
9GvTYd5hG_g,"large,",1,0.003999949,4ot9s,09/09/2022,17:08:58,playing
9GvTYd5hG_g,"hd2160,",3,7.1135,5ot9s,09/09/2022,17:09:07,buffering
9GvTYd5hG_g,"hd2160,",1,7.155500093,5ot9s,09/09/2022,17:09:09,playing
9GvTYd5hG_g,"hd2160,",3,15.2135,4ot9s,09/09/2022,17:09:14,buffering
