ID,Stall,Quality,Time,CQI1,CQI2,CQI3,cSTD CQI,cMajority,c25 P,c50 P,c75 P,RSRP1,RSRP2,RSRP3,pMajority,p25 P,p50 P,p75 P,RSRQ1,RSRQ2,RSRQ3,qMajority,q25 P,q50 P,q75 P,SNR1,SNR2,SNR3,sMajority,s25 P,s50 P,s75 P
4P7s2,No,hd2160,16:16:47,12,8,11,1.699673171,12,9.5,11,11.5,-86,-83,-83,-83,-84.5,-83,-83,-9,-10,-10,-10,-10,-10,-9.5,15,16,16,16,15.5,16,16
4P7s2,No,hd2160,16:16:48,8,11,10,1.247219129,8,9,10,10.5,-83,-83,-87,-83,-85,-83,-83,-10,-10,-10,-10,-10,-10,-10,16,16,14,16,15,16,16
4P7s2,No,hd2160,16:16:49,11,10,10,0.4714045208,10,10,10,10.5,-83,-87,-87,-87,-87,-87,-85,-10,-10,-10,-10,-10,-10,-10,16,14,14,14,14,14,15
4P7s2,No,hd2160,16:16:50,10,10,10,0,10,10,10,10,-87,-87,-82,-87,-87,-87,-84.5,-10,-10,-10,-10,-10,-10,-10,14,14,14,14,14,14,14
4P7s2,No,hd2160,16:16:51,10,10,9,0.4714045208,10,9.5,10,10,-87,-82,-82,-82,-84.5,-82,-82,-10,-10,-10,-10,-10,-10,-10,14,14,14,14,14,14,14
4P7s2,No,hd2160,16:16:52,10,9,9,0.4714045208,9,9,9,9.5,-82,-82,-85,-82,-83.5,-82,-82,-10,-10,-8,-10,-10,-10,-9,14,14,14,14,14,14,14
4P7s2,No,hd2160,16:16:53,9,9,12,1.414213562,9,9,9,10.5,-82,-85,-85,-85,-85,-85,-83.5,-10,-8,-8,-8,-9,-8,-8,14,14,14,14,14,14,14
4P7s2,No,hd2160,16:16:54,9,12,9,1.414213562,9,9,9,10.5,-85,-85,-84,-85,-85,-85,-84.5,-8,-8,-8,-8,-8,-8,-8,14,14,10,14,12,14,14
4P7s2,No,hd2160,16:16:55,12,9,6,2.449489743,12,7.5,9,10.5,-85,-84,-84,-84,-84.5,-84,-84,-8,-8,-8,-8,-8,-8,-8,14,10,10,10,10,10,12
4P7s2,No,hd2160,16:16:56,9,6,6,1.414213562,6,6,6,7.5,-84,-84,-89,-84,-86.5,-84,-84,-8,-8,-11,-8,-9.5,-8,-8,10,10,7,10,8.5,10,10
4P7s2,No,hd2160,16:16:57,6,6,6,0,6,6,6,6,-84,-89,-89,-89,-89,-89,-86.5,-8,-11,-11,-11,-11,-11,-9.5,10,7,7,7,7,7,8.5
4P7s2,No,hd2160,16:16:58,6,6,9,1.414213562,6,6,6,7.5,-89,-89,-87,-89,-89,-89,-88,-11,-11,-9,-11,-11,-11,-10,7,7,11,7,7,7,9
4P7s2,No,hd2160,16:16:59,6,9,8,1.247219129,6,7,8,8.5,-89,-87,-87,-87,-88,-87,-87,-11,-9,-9,-9,-10,-9,-9,7,11,11,11,9,11,11
4P7s2,No,hd2160,16:17:00,9,8,9,0.4714045208,9,8.5,9,9,-87,-87,-87,-87,-87,-87,-87,-9,-9,-10,-9,-9.5,-9,-9,11,11,10,11,10.5,11,11
4P7s2,No,hd2160,16:17:01,8,9,10,0.8164965809,8,8.5,9,9.5,-87,-87,-87,-87,-87,-87,-87,-9,-10,-10,-10,-10,-10,-9.5,11,10,10,10,10,10,10.5
4P7s2,No,hd2160,16:17:02,9,10,15,2.624669291,9,9.5,10,12.5,-87,-87,-85,-87,-87,-87,-86,-10,-10,-8,-10,-10,-10,-9,10,10,13,10,10,10,11.5
4P7s2,No,hd2160,16:17:03,10,15,15,2.357022604,15,12.5,15,15,-87,-85,-85,-85,-86,-85,-85,-10,-8,-8,-8,-9,-8,-8,10,13,13,13,11.5,13,13
4P7s2,No,hd2160,16:17:04,15,15,15,0,15,15,15,15,-85,-85,-81,-85,-85,-85,-83,-8,-8,-9,-8,-8.5,-8,-8,13,13,15,13,13,13,14
4P7s2,No,hd2160,16:17:05,15,15,10,2.357022604,15,12.5,15,15,-85,-81,-81,-81,-83,-81,-81,-8,-9,-9,-9,-9,-9,-8.5,13,15,15,15,14,15,15
4P7s2,No,hd2160,16:17:06,15,10,11,2.160246899,15,10.5,11,13,-81,-81,-80,-81,-81,-81,-80.5,-9,-9,-7,-9,-9,-9,-8,15,15,21,15,15,15,18
4P7s2,No,hd2160,16:17:07,10,11,8,1.247219129,10,9,10,10.5,-81,-80,-80,-80,-80.5,-80,-80,-9,-7,-7,-7,-8,-7,-7,15,21,21,21,18,21,21
4P7s2,No,hd2160,16:17:08,11,8,7,1.699673171,11,7.5,8,9.5,-80,-80,-91,-80,-85.5,-80,-80,-7,-7,-7,-7,-7,-7,-7,21,21,9,21,15,21,21
4P7s2,No,hd2160,16:17:09,8,7,8,0.4714045208,8,7.5,8,8,-80,-91,-91,-91,-91,-91,-85.5,-7,-7,-7,-7,-7,-7,-7,21,9,9,9,9,9,15
4P7s2,No,hd2160,16:17:10,7,8,9,0.8164965809,7,7.5,8,8.5,-91,-91,-82,-91,-91,-91,-86.5,-7,-7,-8,-7,-7.5,-7,-7,9,9,20,9,9,9,14.5
4P7s2,No,hd2160,16:17:11,8,9,12,1.699673171,8,8.5,9,10.5,-91,-82,-82,-82,-86.5,-82,-82,-7,-8,-8,-8,-8,-8,-7.5,9,20,20,20,14.5,20,20
4P7s2,No,hd2160,16:17:12,9,12,13,1.699673171,9,10.5,12,12.5,-82,-82,-86,-82,-84,-82,-82,-8,-8,-11,-8,-9.5,-8,-8,20,20,14,20,17,20,20
4P7s2,No,hd2160,16:17:13,12,13,8,2.160246899,12,10,12,12.5,-82,-86,-86,-86,-86,-86,-84,-8,-11,-11,-11,-11,-11,-9.5,20,14,14,14,14,14,17
4P7s2,No,hd2160,16:17:14,13,8,10,2.054804668,13,9,10,11.5,-86,-86,-87,-86,-86.5,-86,-86,-11,-11,-8,-11,-11,-11,-9.5,14,14,14,14,14,14,14
4P7s2,No,hd2160,16:17:15,8,10,8,0.9428090416,8,8,8,9,-86,-87,-87,-87,-87,-87,-86.5,-11,-8,-8,-8,-9.5,-8,-8,14,14,14,14,14,14,14
4P7s2,No,hd2160,16:17:16,10,8,9,0.8164965809,10,8.5,9,9.5,-87,-87,-86,-87,-87,-87,-86.5,-8,-8,-8,-8,-8,-8,-8,14,14,15,14,14,14,14.5
4P7s2,No,hd2160,16:17:17,8,9,9,0.4714045208,9,8.5,9,9,-87,-86,-86,-86,-86.5,-86,-86,-8,-8,-8,-8,-8,-8,-8,14,15,15,15,14.5,15,15
4P7s2,No,hd2160,16:17:18,9,9,8,0.4714045208,9,8.5,9,9,-86,-86,-89,-86,-87.5,-86,-86,-8,-8,-10,-8,-9,-8,-8,15,15,10,15,12.5,15,15
4P7s2,No,hd2160,16:17:19,9,8,8,0.4714045208,8,8,8,8.5,-86,-89,-89,-89,-89,-89,-87.5,-8,-10,-10,-10,-10,-10,-9,15,10,10,10,10,10,12.5
4P7s2,No,hd2160,16:17:20,8,8,8,0,8,8,8,8,-89,-89,-86,-89,-89,-89,-87.5,-10,-10,-11,-10,-10.5,-10,-10,10,10,13,10,10,10,11.5
4P7s2,No,hd2160,16:17:21,8,8,9,0.4714045208,8,8,8,8.5,-89,-86,-86,-86,-87.5,-86,-86,-10,-11,-11,-11,-11,-11,-10.5,10,13,13,13,11.5,13,13
4P7s2,No,hd2160,16:17:22,8,9,14,2.624669291,8,8.5,9,11.5,-86,-86,-87,-86,-86.5,-86,-86,-11,-11,-8,-11,-11,-11,-9.5,13,13,12,13,12.5,13,13
4P7s2,No,hd2160,16:17:23,9,14,10,2.160246899,9,9.5,10,12,-86,-87,-87,-87,-87,-87,-86.5,-11,-8,-8,-8,-9.5,-8,-8,13,12,12,12,12,12,12.5
4P7s2,No,hd2160,16:17:24,14,10,9,2.160246899,14,9.5,10,12,-87,-87,-87,-87,-87,-87,-87,-8,-8,-6,-8,-8,-8,-7,12,12,14,12,12,12,13
4P7s2,No,hd2160,16:17:25,10,9,9,0.4714045208,9,9,9,9.5,-87,-87,-87,-87,-87,-87,-87,-8,-6,-6,-6,-7,-6,-6,12,14,14,14,13,14,14
4P7s2,No,hd2160,16:17:26,9,9,10,0.4714045208,9,9,9,9.5,-87,-87,-86,-87,-87,-87,-86.5,-6,-6,-9,-6,-7.5,-6,-6,14,14,13,14,13.5,14,14
4P7s2,No,hd2160,16:17:27,9,10,9,0.4714045208,9,9,9,9.5,-87,-86,-86,-86,-86.5,-86,-86,-6,-9,-9,-9,-9,-9,-7.5,14,13,13,13,13,13,13.5
4P7s2,No,hd2160,16:17:28,10,9,8,0.8164965809,10,8.5,9,9.5,-86,-86,-85,-86,-86,-86,-85.5,-9,-9,-10,-9,-9.5,-9,-9,13,13,13,13,13,13,13
4P7s2,No,hd2160,16:17:29,9,8,8,0.4714045208,8,8,8,8.5,-86,-85,-85,-85,-85.5,-85,-85,-9,-10,-10,-10,-10,-10,-9.5,13,13,13,13,13,13,13
4P7s2,No,hd2160,16:17:30,8,8,10,0.9428090416,8,8,8,9,-85,-85,-87,-85,-86,-85,-85,-10,-10,-8,-10,-10,-10,-9,13,13,12,13,12.5,13,13
4P7s2,No,hd2160,16:17:31,8,10,10,0.9428090416,10,9,10,10,-85,-87,-87,-87,-87,-87,-86,-10,-8,-8,-8,-9,-8,-8,13,12,12,12,12,12,12.5
4P7s2,No,hd2160,16:17:32,10,10,10,0,10,10,10,10,-87,-87,-83,-87,-87,-87,-85,-8,-8,-9,-8,-8.5,-8,-8,12,12,15,12,12,12,13.5
4P7s2,No,hd2160,16:17:33,10,10,10,0,10,10,10,10,-87,-83,-83,-83,-85,-83,-83,-8,-9,-9,-9,-9,-9,-8.5,12,15,15,15,13.5,15,15
4P7s2,No,hd2160,16:17:34,10,10,10,0,10,10,10,10,-83,-83,-84,-83,-83.5,-83,-83,-9,-9,-8,-9,-9,-9,-8.5,15,15,14,15,14.5,15,15
4P7s2,No,hd2160,16:17:35,10,10,10,0,10,10,10,10,-83,-84,-84,-84,-84,-84,-83.5,-9,-8,-8,-8,-8.5,-8,-8,15,14,14,14,14,14,14.5
4P7s2,No,hd2160,16:17:36,10,10,10,0,10,10,10,10,-84,-84,-83,-84,-84,-84,-83.5,-8,-8,-7,-8,-8,-8,-7.5,14,14,15,14,14,14,14.5
4P7s2,No,hd2160,16:17:37,10,10,10,0,10,10,10,10,-84,-83,-83,-83,-83.5,-83,-83,-8,-7,-7,-7,-7.5,-7,-7,14,15,15,15,14.5,15,15
4P7s2,No,hd2160,16:17:38,10,10,8,0.9428090416,10,9,10,10,-83,-83,-79,-83,-83,-83,-81,-7,-7,-6,-7,-7,-7,-6.5,15,15,20,15,15,15,17.5
4P7s2,No,hd2160,16:17:39,10,8,11,1.247219129,10,9,10,10.5,-83,-79,-79,-79,-81,-79,-79,-7,-6,-6,-6,-6.5,-6,-6,15,20,20,20,17.5,20,20
4P7s2,No,hd2160,16:17:40,8,11,11,1.414213562,11,9.5,11,11,-79,-79,-83,-79,-81,-79,-79,-6,-6,-8,-6,-7,-6,-6,20,20,19,20,19.5,20,20
4P7s2,No,hd2160,16:17:41,11,11,10,0.4714045208,11,10.5,11,11,-79,-83,-83,-83,-83,-83,-81,-6,-8,-8,-8,-8,-8,-7,20,19,19,19,19,19,19.5
4P7s2,No,hd2160,16:17:42,11,10,10,0.4714045208,10,10,10,10.5,-83,-83,-85,-83,-84,-83,-83,-8,-8,-8,-8,-8,-8,-8,19,19,17,19,18,19,19
4P7s2,No,hd2160,16:17:43,10,10,13,1.414213562,10,10,10,11.5,-83,-85,-85,-85,-85,-85,-84,-8,-8,-8,-8,-8,-8,-8,19,17,17,17,17,17,18
4P7s2,No,hd2160,16:17:44,10,13,8,2.054804668,10,9,10,11.5,-85,-85,-85,-85,-85,-85,-85,-8,-8,-10,-8,-9,-8,-8,17,17,16,17,16.5,17,17
4P7s2,No,hd2160,16:17:45,13,8,10,2.054804668,13,9,10,11.5,-85,-85,-85,-85,-85,-85,-85,-8,-10,-10,-10,-10,-10,-9,17,16,16,16,16,16,16.5
4P7s2,No,hd2160,16:17:46,8,10,7,1.247219129,8,7.5,8,9,-85,-85,-86,-85,-85.5,-85,-85,-10,-10,-12,-10,-11,-10,-10,16,16,17,16,16,16,16.5
4P7s2,No,hd2160,16:17:47,10,7,8,1.247219129,10,7.5,8,9,-85,-86,-86,-86,-86,-86,-85.5,-10,-12,-12,-12,-12,-12,-11,16,17,17,17,16.5,17,17
4P7s2,No,hd2160,16:17:48,7,8,9,0.8164965809,7,7.5,8,8.5,-86,-86,-88,-86,-87,-86,-86,-12,-12,-12,-12,-12,-12,-12,17,17,15,17,16,17,17
4P7s2,No,hd2160,16:17:49,8,9,9,0.4714045208,9,8.5,9,9,-86,-88,-88,-88,-88,-88,-87,-12,-12,-12,-12,-12,-12,-12,17,15,15,15,15,15,16
4P7s2,No,hd2160,16:17:50,9,9,9,0,9,9,9,9,-88,-88,-87,-88,-88,-88,-87.5,-12,-12,-9,-12,-12,-12,-10.5,15,15,16,15,15,15,15.5
4P7s2,No,hd2160,16:17:51,9,9,10,0.4714045208,9,9,9,9.5,-88,-87,-87,-87,-87.5,-87,-87,-12,-9,-9,-9,-10.5,-9,-9,15,16,16,16,15.5,16,16
5Ai26,No,hd2160,14:59:21,15,15,14,0.4714045208,15,14.5,15,15,-71,-71,-71,-71,-71,-71,-71,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:22,15,14,14,0.4714045208,14,14,14,14.5,-71,-71,-70,-71,-71,-71,-70.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:23,14,14,13,0.4714045208,14,13.5,14,14,-71,-70,-71,-71,-71,-71,-70.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:24,14,13,13,0.4714045208,13,13,13,13.5,-70,-71,-71,-71,-71,-71,-70.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:25,13,13,9,1.885618083,13,11,13,13,-71,-71,-87,-71,-79,-71,-71,-3,-3,-3,-3,-3,-3,-3,22,22,20,22,21,22,22
5Ai26,No,hd2160,14:59:26,13,9,9,1.885618083,9,9,9,11,-71,-87,-86,-71,-86.5,-86,-78.5,-3,-3,-3,-3,-3,-3,-3,22,20,21,22,20.5,21,21.5
5Ai26,No,hd2160,14:59:27,9,9,13,1.885618083,9,9,9,11,-87,-86,-80,-87,-86.5,-86,-83,-3,-3,-3,-3,-3,-3,-3,20,21,22,20,20.5,21,21.5
5Ai26,No,hd2160,14:59:28,9,13,13,1.885618083,13,11,13,13,-86,-80,-80,-80,-83,-80,-80,-3,-3,-3,-3,-3,-3,-3,21,22,22,22,21.5,22,22
5Ai26,No,hd2160,14:59:29,13,13,14,0.4714045208,13,13,13,13.5,-80,-80,-80,-80,-80,-80,-80,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:30,13,14,14,0.4714045208,14,13.5,14,14,-80,-80,-80,-80,-80,-80,-80,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:31,14,14,15,0.4714045208,14,14,14,14.5,-80,-80,-80,-80,-80,-80,-80,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:32,14,15,15,0.4714045208,15,14.5,15,15,-80,-80,-80,-80,-80,-80,-80,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:33,15,15,15,0,15,15,15,15,-80,-80,-80,-80,-80,-80,-80,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:34,15,15,15,0,15,15,15,15,-80,-80,-80,-80,-80,-80,-80,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:35,15,15,11,1.885618083,15,13,15,15,-80,-80,-80,-80,-80,-80,-80,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:36,15,11,11,1.885618083,11,11,11,13,-80,-80,-80,-80,-80,-80,-80,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:37,11,11,9,0.9428090416,11,10,11,11,-80,-80,-77,-80,-80,-80,-78.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:38,11,9,9,0.9428090416,9,9,9,10,-80,-77,-79,-80,-79.5,-79,-78,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:39,9,9,12,1.414213562,9,9,9,10.5,-77,-79,-76,-77,-78,-77,-76.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:40,9,12,12,1.414213562,12,10.5,12,12,-79,-76,-74,-79,-77.5,-76,-75,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:41,12,12,11,0.4714045208,12,11.5,12,12,-76,-74,-74,-74,-75,-74,-74,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:42,12,11,11,0.4714045208,11,11,11,11.5,-74,-74,-78,-74,-76,-74,-74,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:43,11,11,12,0.4714045208,11,11,11,11.5,-74,-78,-78,-78,-78,-78,-76,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:44,11,12,12,0.4714045208,12,11.5,12,12,-78,-78,-78,-78,-78,-78,-78,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:45,12,12,15,1.414213562,12,12,12,13.5,-78,-78,-78,-78,-78,-78,-78,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:46,12,15,15,1.414213562,15,13.5,15,15,-78,-78,-78,-78,-78,-78,-78,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:47,15,15,11,1.885618083,15,13,15,15,-78,-78,-78,-78,-78,-78,-78,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:48,15,11,11,1.885618083,11,11,11,13,-78,-78,-75,-78,-78,-78,-76.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:49,11,11,12,0.4714045208,11,11,11,11.5,-78,-75,-75,-75,-76.5,-75,-75,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:50,11,12,12,0.4714045208,12,11.5,12,12,-75,-75,-75,-75,-75,-75,-75,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:51,12,12,12,0,12,12,12,12,-75,-75,-75,-75,-75,-75,-75,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:52,12,12,12,0,12,12,12,12,-75,-75,-75,-75,-75,-75,-75,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:53,12,12,6,2.828427125,12,9,12,12,-75,-75,-76,-75,-75.5,-75,-75,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:54,12,6,6,2.828427125,6,6,6,9,-75,-76,-76,-76,-76,-76,-75.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:55,6,6,14,3.771236166,6,6,6,10,-76,-76,-76,-76,-76,-76,-76,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:56,6,14,14,3.771236166,14,10,14,14,-76,-76,-76,-76,-76,-76,-76,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:57,14,14,13,0.4714045208,14,13.5,14,14,-76,-76,-76,-76,-76,-76,-76,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:58,14,13,13,0.4714045208,13,13,13,13.5,-76,-76,-75,-76,-76,-76,-75.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,14:59:59,13,13,10,1.414213562,13,11.5,13,13,-76,-75,-75,-75,-75.5,-75,-75,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:00,13,10,10,1.414213562,10,10,10,11.5,-75,-75,-74,-75,-75,-75,-74.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:01,10,10,14,1.885618083,10,10,10,12,-75,-74,-77,-75,-76,-75,-74.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:02,10,14,14,1.885618083,14,12,14,14,-74,-77,-77,-77,-77,-77,-75.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:03,14,14,13,0.4714045208,14,13.5,14,14,-77,-77,-75,-77,-77,-77,-76,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:04,14,13,13,0.4714045208,13,13,13,13.5,-77,-75,-75,-75,-76,-75,-75,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:05,13,13,15,0.9428090416,13,13,13,14,-75,-75,-74,-75,-75,-75,-74.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:06,13,15,15,0.9428090416,15,14,15,15,-75,-74,-74,-74,-74.5,-74,-74,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:07,15,15,10,2.357022604,15,12.5,15,15,-74,-74,-72,-74,-74,-74,-73,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:08,15,10,10,2.357022604,10,10,10,12.5,-74,-72,-72,-72,-73,-72,-72,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:09,10,10,11,0.4714045208,10,10,10,10.5,-72,-72,-72,-72,-72,-72,-72,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:10,10,11,11,0.4714045208,11,10.5,11,11,-72,-72,-72,-72,-72,-72,-72,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:11,11,11,12,0.4714045208,11,11,11,11.5,-72,-72,-72,-72,-72,-72,-72,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:12,11,12,12,0.4714045208,12,11.5,12,12,-72,-72,-72,-72,-72,-72,-72,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:13,12,12,12,0,12,12,12,12,-72,-72,-77,-72,-74.5,-72,-72,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:14,12,12,12,0,12,12,12,12,-72,-77,-78,-72,-77.5,-77,-74.5,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:15,12,12,11,0.4714045208,12,11.5,12,12,-77,-78,-76,-77,-77.5,-77,-76.5,-3,-3,-3,-3,-3,-3,-3,22,22,21,22,21.5,22,22
5Ai26,No,hd2160,15:00:16,12,11,11,0.4714045208,11,11,11,11.5,-78,-76,-76,-76,-77,-76,-76,-3,-3,-3,-3,-3,-3,-3,22,21,21,21,21,21,21.5
5Ai26,No,hd2160,15:00:17,11,11,12,0.4714045208,11,11,11,11.5,-76,-76,-76,-76,-76,-76,-76,-3,-3,-3,-3,-3,-3,-3,21,21,21,21,21,21,21
5Ai26,No,hd2160,15:00:18,11,12,12,0.4714045208,12,11.5,12,12,-76,-76,-76,-76,-76,-76,-76,-3,-3,-3,-3,-3,-3,-3,21,21,21,21,21,21,21
5Ai26,No,hd2160,15:00:19,12,12,15,1.414213562,12,12,12,13.5,-76,-76,-76,-76,-76,-76,-76,-3,-3,-3,-3,-3,-3,-3,21,21,21,21,21,21,21
5Ai26,No,hd2160,15:00:20,12,15,15,1.414213562,15,13.5,15,15,-76,-76,-76,-76,-76,-76,-76,-3,-3,-3,-3,-3,-3,-3,21,21,21,21,21,21,21
5Ai26,No,hd2160,15:00:21,15,15,12,1.414213562,15,13.5,15,15,-76,-76,-76,-76,-76,-76,-76,-3,-3,-3,-3,-3,-3,-3,21,21,21,21,21,21,21
5Ai26,No,hd2160,15:00:22,15,12,12,1.414213562,12,12,12,13.5,-76,-76,-75,-76,-76,-76,-75.5,-3,-3,-3,-3,-3,-3,-3,21,21,22,21,21,21,21.5
5Ai26,No,hd2160,15:00:23,12,12,11,0.4714045208,12,11.5,12,12,-76,-75,-77,-76,-76.5,-76,-75.5,-3,-3,-3,-3,-3,-3,-3,21,22,22,22,21.5,22,22
5Ai26,No,hd2160,15:00:24,12,11,11,0.4714045208,11,11,11,11.5,-75,-77,-77,-77,-77,-77,-76,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:25,11,11,12,0.4714045208,11,11,11,11.5,-77,-77,-79,-77,-78,-77,-77,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:26,11,12,12,0.4714045208,12,11.5,12,12,-77,-79,-79,-79,-79,-79,-78,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:27,12,12,11,0.4714045208,12,11.5,12,12,-79,-79,-79,-79,-79,-79,-79,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:28,12,11,11,0.4714045208,11,11,11,11.5,-79,-79,-79,-79,-79,-79,-79,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:29,11,11,13,0.9428090416,11,11,11,12,-79,-79,-77,-79,-79,-79,-78,-3,-3,-3,-3,-3,-3,-3,22,22,21,22,21.5,22,22
5Ai26,No,hd2160,15:00:30,11,13,13,0.9428090416,13,12,13,13,-79,-77,-77,-77,-78,-77,-77,-3,-3,-3,-3,-3,-3,-3,22,21,22,22,21.5,22,22
5Ai26,No,hd2160,15:00:31,13,13,9,1.885618083,13,11,13,13,-77,-77,-77,-77,-77,-77,-77,-3,-3,-3,-3,-3,-3,-3,21,22,22,22,21.5,22,22
5Ai26,No,hd2160,15:00:32,13,9,9,1.885618083,9,9,9,11,-77,-77,-77,-77,-77,-77,-77,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:33,9,9,15,2.828427125,9,9,9,12,-77,-77,-77,-77,-77,-77,-77,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:34,9,15,15,2.828427125,15,12,15,15,-77,-77,-77,-77,-77,-77,-77,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
5Ai26,No,hd2160,15:00:35,15,15,14,0.4714045208,15,14.5,15,15,-77,-77,-77,-77,-77,-77,-77,-3,-3,-3,-3,-3,-3,-3,22,22,22,22,22,22,22
